date,score
2019-09-30 23:01:29,"[-0.1121, -0.4832, 0.0313, 0.2399, 0.158]"
2019-09-30 23:46:59,"[0.5006, -0.1726, -0.8495, -0.5386, 0.895]"
2019-10-01 05:32:20,"[-0.9646, -1.3591, -0.4717, 0.8214, 1.529]"
2019-10-01 07:14:48,"[-0.6852, -0.5614, -0.0442, 0.5534, 0.4356]"
2019-10-01 07:18:01,"[-1.726, -1.1029, 0.1923, 1.1753, 1.0674]"
2019-10-01 07:20:29,"[0.4228, -0.1473, -0.0148, -0.2528, -0.0757]"
2019-10-01 07:29:38,"[0.0605, 0.1606, 0.0291, -0.1328, -0.3174]"
2019-10-01 07:42:04,"[-2.9674, -1.6752, 1.2127, 2.3789, 0.8077]"
2019-10-01 08:53:41,"[2.4222, 2.3691, 1.1168, -1.6586, -3.341]"
2019-10-01 08:55:58,"[-0.6155, 0.6712, 0.9707, 0.1186, -0.944]"
2019-10-01 16:42:49,"[-1.179, -1.6452, -0.7354, 0.8646, 2.0007]"
2019-10-01 17:01:41,"[0.7191, -0.1096, -0.3832, -0.4089, 0.056]"
2019-10-01 17:02:46,"[0.6321, -0.2748, -0.4768, -0.2858, 0.3253]"
2019-10-01 17:46:10,"[2.0184, 0.3626, -0.2513, -1.0535, -0.8072]"
2019-10-01 18:55:18,"[-0.1944, -0.0342, -0.0005, 0.1402, -0.0278]"
2019-10-01 18:56:04,"[0.002, 0.1389, 0.3672, 0.084, -0.4922]"
2019-10-01 22:00:22,"[0.5795, 0.9039, 0.7837, -0.3068, -1.691]"
2019-10-01 22:16:31,"[-2.3056, -2.1221, -0.2872, 1.779, 2.2994]"
2019-10-01 22:20:18,"[0.1954, 0.0335, 0.2277, -0.0305, -0.417]"
2019-10-02 22:12:57,"[-2.1059, -2.5942, -1.3963, 1.0494, 4.1651]"
2019-10-02 22:16:45,"[-1.025, -1.2219, -0.86, 0.7034, 1.9457]"
2019-10-02 22:25:09,"[-0.021, -0.5489, -0.0722, 0.2427, 0.253]"
2019-10-02 22:25:21,"[0.9964, 0.6617, 0.4504, -0.5297, -1.0842]"
2019-10-02 22:26:53,"[-0.9119, 0.0117, 0.8591, 0.7526, -0.6467]"
2019-10-02 22:31:11,"[-1.9524, -1.926, -0.2673, 1.3912, 2.1011]"
2019-10-02 22:33:21,"[-0.9672, -0.48, 0.2241, 0.4812, 0.5043]"
2019-10-02 22:33:56,"[0.3781, -0.0209, 0.1594, -0.1317, -0.3351]"
2019-10-03 01:58:39,"[-1.531, -1.6246, -0.2417, 0.976, 2.063]"
2019-10-03 05:07:48,"[-1.6572, -0.9484, 0.8056, 1.2718, 0.3731]"
2019-10-03 16:43:30,"[-0.7271, -1.0206, -0.3303, 0.5339, 1.2163]"
2019-10-03 23:14:31,"[-2.0513, -1.6361, -0.3466, 1.5038, 2.048]"
2019-10-04 01:06:56,"[1.0015, 0.539, 0.0555, -0.685, -0.7942]"
2019-10-04 02:10:00,"[0.3804, -0.1754, -0.1769, -0.3244, 0.2376]"
2019-10-04 03:12:10,"[0.2777, -0.2595, -0.4107, -0.0784, 0.2023]"
2019-10-04 05:46:32,"[-0.0444, -0.8927, -0.3802, 0.249, 0.8773]"
2019-10-04 16:57:24,"[-1.4057, -1.7488, -0.554, 1.0287, 2.2353]"
2019-10-04 23:33:02,"[-0.19, -0.7306, -0.2422, 0.2167, 0.6524]"
2019-10-05 03:17:05,"[-0.1619, -0.8537, -0.0458, 0.271, 0.7044]"
2019-10-05 18:38:22,"[-1.5029, -1.2797, -0.0227, 1.087, 1.2012]"
2019-10-05 18:39:18,"[0.3622, -0.7132, -0.4112, -0.1392, 0.772]"
2019-10-05 18:40:23,"[-0.2119, -0.5217, -0.0635, 0.2575, 0.3625]"
2019-10-05 19:44:57,"[0.5769, -0.1581, -0.1132, -0.2731, -0.0007]"
2019-10-06 16:06:58,"[-1.9096, -1.2474, 0.1091, 1.3369, 1.2971]"
2019-10-06 16:08:11,"[-0.4834, -0.7501, -0.1794, 0.4116, 0.7547]"
2019-10-06 16:09:41,"[-0.3483, -0.3568, 0.1858, 0.2402, 0.1711]"
2019-10-06 16:12:27,"[-1.2816, -0.8607, 0.1545, 0.8241, 0.9702]"
2019-10-06 19:28:09,"[-0.4609, 0.9672, 1.3179, 0.1738, -1.6441]"
2019-10-06 19:28:43,"[1.0961, 0.1506, -0.0443, -0.586, -0.5252]"
2019-10-06 19:33:05,"[-1.5223, -1.0557, 0.723, 1.179, 0.5495]"
2019-10-06 21:26:07,"[-1.5506, -1.5701, -0.0052, 1.1022, 1.5836]"
2019-10-07 04:56:28,"[-0.332, -0.7686, -0.1799, 0.3404, 0.7419]"
2019-10-07 05:47:49,"[0.1862, -0.0728, 0.0546, -0.1745, -0.0552]"
2019-10-07 06:04:33,"[2.645, 1.1594, 0.0796, -1.5831, -1.671]"
2019-10-07 07:50:47,"[-0.9218, -0.9147, 0.1465, 0.7348, 0.8173]"
2019-10-07 19:49:15,"[0.8223, -0.0983, -0.0312, -0.5321, -0.1418]"
2019-10-07 20:23:43,"[0.1429, -0.2278, 0.0779, -0.1306, 0.0244]"
2019-10-07 22:59:58,"[2.1268, 0.6628, -0.1553, -1.2095, -1.0978]"
2019-10-07 23:04:36,"[-0.322, -0.3183, 0.3256, 0.2381, -0.0172]"
2019-10-07 23:07:34,"[-0.7724, -0.7817, -0.1745, 0.4449, 0.8978]"
2019-10-08 09:12:14,"[-0.4225, -0.6821, 0.0759, 0.4357, 0.4842]"
2019-10-08 14:36:42,"[-2.1648, -1.4562, 0.2993, 1.6174, 1.3256]"
2019-10-08 14:57:32,"[-1.6907, -1.2056, -0.4734, 1.156, 1.6485]"
2019-10-08 15:03:11,"[0.5136, 0.4324, 0.3047, -0.1885, -0.9086]"
2019-10-08 19:44:42,"[-2.3071, -1.7655, 0.2602, 1.8211, 1.5924]"
2019-10-08 19:50:36,"[0.0511, -0.4845, -0.0317, 0.1169, 0.2729]"
2019-10-09 01:10:28,"[-0.3488, -0.8289, -0.2001, 0.3827, 0.7845]"
2019-10-09 01:11:28,"[0.2459, 0.5391, 0.7085, -0.1103, -1.0549]"
2019-10-09 03:58:46,"[0.13, -0.4638, -0.2318, 0.0066, 0.3681]"
2019-10-09 03:59:24,"[-0.7498, -1.2634, -0.3436, 0.6387, 1.3811]"
2019-10-09 04:01:33,"[1.2109, 0.2714, -0.121, -0.5584, -0.5642]"
2019-10-09 07:41:36,"[-0.4328, -0.2218, 0.4011, 0.4296, -0.0349]"
2019-10-09 07:44:28,"[0.3291, -0.0879, -0.0312, -0.1995, -0.0267]"
2019-10-09 07:57:55,"[0.0146, -0.6437, -0.2427, 0.0822, 0.582]"
2019-10-09 17:06:16,"[0.746, 0.2889, 0.1197, -0.4638, -0.5829]"
2019-10-09 17:07:50,"[-0.5787, -0.6769, 0.1438, 0.3972, 0.5046]"
2019-10-09 17:08:26,"[1.2994, 0.2456, -0.3087, -0.7732, -0.3912]"
2019-10-09 17:09:44,"[0.1599, -0.3536, -0.1116, 0.0049, 0.1803]"
2019-10-09 17:39:41,"[0.4025, 0.9283, 0.7626, -0.439, -1.4752]"
2019-10-09 17:40:23,"[0.0985, -0.3431, 0.0371, 0.023, 0.0972]"
2019-10-09 17:41:57,"[-1.1994, -1.3594, -0.252, 0.8728, 1.4839]"
2019-10-09 17:42:44,"[-0.6458, -0.1404, 0.7089, 0.5133, -0.2857]"
2019-10-09 17:43:41,"[-2.8923, -2.6928, -0.2523, 2.2591, 2.819]"
2019-10-09 17:45:37,"[-1.8114, -1.789, -0.2196, 1.2079, 2.004]"
2019-10-09 17:46:29,"[-1.5837, -1.3379, 0.1055, 1.1543, 1.277]"
2019-10-09 17:49:13,"[-2.1451, -1.8534, -0.1084, 1.5703, 1.9614]"
2019-10-09 17:50:45,"[0.5275, -0.4434, -0.3787, -0.1447, 0.3665]"
2019-10-09 17:51:11,"[0.5247, -0.313, -0.1175, -0.2242, 0.0505]"
2019-10-09 17:54:33,"[0.1113, -0.6677, -0.1229, 0.138, 0.4565]"
2019-10-09 18:52:01,"[-1.4985, -1.3147, -0.7148, 0.9403, 1.9892]"
2019-10-09 22:26:48,"[-0.0029, -0.4022, 0.1335, 0.1785, 0.2333]"
2019-10-09 22:32:33,"[1.4175, 1.221, 0.7276, -0.9366, -1.8776]"
2019-10-10 00:23:28,"[-0.0235, -0.0566, 0.0031, 0.0776, -0.0707]"
2019-10-10 00:25:22,"[-2.6548, -2.4847, -0.9055, 1.9572, 3.1751]"
2019-10-10 06:57:32,"[-0.9668, -1.0654, 0.2922, 0.6855, 0.7538]"
2019-10-10 07:01:47,"[-0.4238, -1.2199, -0.7008, 0.3929, 1.4702]"
2019-10-10 07:03:23,"[-0.4474, -0.7789, -0.0369, 0.3307, 0.7654]"
2019-10-10 07:13:54,"[0.5968, -0.4207, -0.3153, -0.1897, 0.2543]"
2019-10-10 16:08:52,"[-1.6333, -1.2965, -0.0497, 1.1062, 1.3973]"
2019-10-11 17:35:59,"[-1.423, -0.9797, 0.3644, 0.9259, 0.8653]"
2019-10-12 00:00:26,"[-0.8436, -1.0047, -0.2522, 0.5926, 1.1627]"
2019-10-12 00:18:22,"[-1.7747, -1.7615, -0.6819, 1.3975, 2.2745]"
2019-10-12 01:01:26,"[0.635, -0.1452, -0.3484, -0.3029, 0.0714]"
2019-10-12 01:03:30,"[-0.3282, 0.0309, 0.5648, 0.4812, -0.603]"
2019-10-12 01:06:28,"[-1.8554, -1.2251, -0.1188, 1.2867, 1.3907]"
2019-10-12 01:07:02,"[-0.3097, -0.6217, -0.1003, 0.2525, 0.6111]"
2019-10-12 01:09:35,"[-2.3718, -0.8303, 1.1778, 1.7921, 0.1729]"
2019-10-12 01:13:27,"[-1.6147, -1.1404, -0.4439, 0.9438, 1.7086]"
2019-10-12 01:16:48,"[-0.4415, -0.3199, 0.2543, 0.5602, -0.0641]"
2019-10-12 01:17:24,"[-0.4189, -0.2884, -0.0448, 0.3802, 0.142]"
2019-10-12 01:19:19,"[1.2999, 0.2215, -0.6195, -0.699, -0.1706]"
2019-10-12 01:20:38,"[-0.167, 0.4083, 0.7778, 0.1867, -1.0269]"
2019-10-12 01:22:03,"[-1.2006, -0.4225, 0.4299, 0.8041, 0.1563]"
2019-10-12 18:05:06,"[-0.1166, 0.5565, 0.7698, -0.2077, -0.8688]"
2019-10-12 18:11:26,"[-2.3802, -1.5635, -0.0842, 1.5901, 1.8478]"
2019-10-12 19:46:57,"[1.061, -0.1082, -0.6408, -0.5414, 0.0757]"
2019-10-12 20:18:25,"[1.1932, 0.1632, -0.2545, -0.5065, -0.4861]"
2019-10-12 20:32:25,"[0.0654, -0.7406, -0.1646, 0.1538, 0.7209]"
2019-10-12 20:36:58,"[-0.7386, -0.4651, 0.4897, 0.7901, -0.1674]"
2019-10-12 20:53:05,"[-0.7009, -0.3204, 0.6872, 0.457, -0.1865]"
2019-10-12 22:42:07,"[-0.7272, 0.2438, 0.8465, 0.4402, -0.6533]"
2019-10-12 22:42:15,"[-0.7788, -0.8709, -0.1162, 0.623, 0.8604]"
2019-10-12 22:49:29,"[-2.0957, -1.9943, -0.093, 1.5876, 1.9825]"
2019-10-13 01:51:57,"[-0.1506, -0.4846, -0.0548, 0.1052, 0.3254]"
2019-10-13 02:03:21,"[1.1253, 0.3261, 0.063, -0.6878, -0.6718]"
2019-10-13 03:20:15,"[-0.0691, 0.2809, 0.6578, 0.0099, -0.8104]"
2019-10-13 03:22:17,"[-0.7826, -0.7539, -0.2078, 0.4741, 1.0272]"
2019-10-13 03:25:36,"[-0.5601, -0.4056, -0.0087, 0.3647, 0.3492]"
2019-10-13 03:31:02,"[-2.7576, -2.4502, -0.3713, 1.8298, 2.9936]"
2019-10-13 09:27:47,"[-0.3754, -0.6637, -0.0933, 0.5645, 0.5073]"
2019-10-13 12:10:34,"[0.2711, -0.2074, -0.0899, -0.1312, 0.11]"
2019-10-13 20:48:59,"[-0.313, -0.409, 0.1917, 0.2556, 0.3628]"
2019-10-13 20:58:45,"[1.3068, 1.1478, 0.5683, -1.0227, -1.581]"
2019-10-13 22:28:12,"[-0.7215, -0.9247, -0.3011, 0.4721, 1.1055]"
2019-10-14 03:07:35,"[1.6318, 0.4682, 0.0319, -0.9051, -0.9175]"
2019-10-14 03:20:26,"[1.2695, 1.7187, 1.0766, -1.0137, -2.4396]"
2019-10-14 04:01:59,"[-0.6154, -1.0882, -0.2725, 0.5529, 1.1181]"
2019-10-14 04:04:00,"[-1.1131, -1.0455, 0.2427, 0.9294, 0.713]"
2019-10-14 16:03:51,"[0.4056, 0.059, -0.1217, -0.1926, -0.1272]"
2019-10-14 16:09:19,"[-0.3718, -0.2198, -0.0223, 0.3374, 0.119]"
2019-10-14 16:17:52,"[-0.6954, -0.797, -0.1491, 0.4309, 0.8757]"
2019-10-14 16:18:48,"[0.5217, -0.8045, -0.4535, -0.189, 0.7573]"
2019-10-14 16:27:15,"[0.3372, 0.819, 0.8062, -0.2547, -1.4496]"
2019-10-14 16:29:44,"[-1.1564, -1.0911, -0.2655, 0.8835, 1.2257]"
2019-10-14 16:30:13,"[0.173, -0.5889, -0.2271, -0.0259, 0.477]"
2019-10-14 16:30:37,"[-0.759, -1.0265, -0.197, 0.6164, 1.0085]"
2019-10-14 18:36:42,"[-1.3769, -0.5947, 0.2079, 0.9346, 0.4845]"
2019-10-14 20:41:40,"[1.3376, 1.3541, 0.7561, -0.8516, -2.0495]"
2019-10-14 20:44:09,"[-0.5904, -0.7254, -0.2553, 0.4839, 0.7894]"
2019-10-14 20:50:50,"[-0.2655, 0.0992, 0.4862, 0.2399, -0.4548]"
2019-10-14 21:34:24,"[-1.9032, -2.2484, -0.9343, 1.263, 3.047]"
2019-10-14 21:36:05,"[-1.8396, -0.89, 0.5813, 1.3321, 0.6402]"
2019-10-14 21:42:07,"[-1.3897, -0.3846, 0.5668, 1.179, -0.0286]"
2019-10-14 21:50:31,"[-0.1841, -0.0783, 0.0491, 0.1437, 0.1262]"
2019-10-14 21:56:36,"[0.688, 1.6987, 1.4508, -0.4439, -2.6668]"
2019-10-14 22:04:12,"[-0.493, 0.0243, 0.3923, 0.3192, -0.336]"
2019-10-14 22:07:53,"[-0.1996, 0.4884, 0.597, 0.1585, -1.0058]"
2019-10-14 22:09:01,"[-0.5934, 0.1572, 0.4686, 0.3543, -0.3993]"
2019-10-14 22:15:02,"[-2.3061, -0.8162, 0.8673, 1.6571, 0.4378]"
2019-10-14 22:15:29,"[-0.3236, -0.5144, -0.0668, 0.383, 0.2913]"
2019-10-14 22:17:27,"[-0.3107, -0.6178, -0.1424, 0.3085, 0.48]"
2019-10-15 01:28:53,"[0.0309, 0.0171, 0.1134, -0.0364, -0.1774]"
2019-10-15 05:51:41,"[0.1542, -0.0699, 0.1621, 0.0788, -0.2842]"
2019-10-15 21:42:02,"[0.3187, 0.8554, 0.561, -0.3223, -1.2137]"
2019-10-15 21:45:36,"[0.9242, -0.3985, -1.1992, -0.623, 1.0582]"
2019-10-15 22:06:04,"[-0.9392, -1.0094, -0.7267, 0.5162, 1.6207]"
2019-10-15 22:10:33,"[-2.303, -2.5762, -0.8281, 1.5314, 3.3174]"
2019-10-15 22:18:33,"[-1.1343, -1.2318, -0.6174, 0.8232, 1.6852]"
2019-10-16 12:20:25,"[-0.7651, -0.4379, 0.1182, 0.59, 0.3003]"
2019-10-16 19:29:27,"[-1.2823, -1.7172, -0.6816, 0.8539, 2.4585]"
2019-10-16 22:40:12,"[0.4397, -0.2467, -0.2301, -0.0867, 0.0684]"
2019-10-17 05:50:58,"[0.5385, 0.2723, 0.5932, -0.1364, -0.9313]"
2019-10-17 07:27:54,"[0.3394, 1.1979, 1.151, -0.3033, -1.9975]"
2019-10-17 07:28:42,"[-0.4083, -0.3942, -0.0214, 0.3967, 0.3372]"
2019-10-17 08:43:01,"[0.1641, -0.4143, -0.349, -0.0431, 0.4386]"
2019-10-17 22:51:48,"[1.5447, 1.3936, 0.6216, -1.0364, -2.1296]"
2019-10-21 19:50:23,"[-1.583, -1.6012, -0.4388, 1.2679, 1.9175]"
2019-10-21 19:51:41,"[0.9309, 0.4425, 0.0139, -0.4197, -0.7095]"
2019-10-21 19:55:57,"[-1.3376, -0.2829, 0.4254, 0.9909, -0.0372]"
2019-10-22 04:24:14,"[0.0757, 1.1601, 1.077, -0.5481, -1.5464]"
2019-10-22 05:40:24,"[0.7947, 0.4134, 0.0856, -0.4733, -0.6064]"
2019-10-22 06:03:33,"[0.3556, -0.7322, -0.3157, 0.1677, 0.373]"
2019-10-22 06:05:42,"[-1.7486, -1.1785, 0.4009, 1.106, 1.1697]"
2019-10-22 06:27:23,"[-0.7835, -1.029, -0.3146, 0.5751, 1.1763]"
2019-10-23 16:01:02,"[-1.0575, -1.2462, -0.1636, 0.7812, 1.2595]"
2019-10-23 16:02:00,"[-1.0039, -0.5093, 0.5354, 0.9144, 0.0095]"
2019-10-23 16:14:41,"[1.3457, 1.6451, 0.9209, -0.9134, -2.3759]"
2019-10-23 21:09:18,"[-0.8466, -0.8371, -0.0781, 0.7262, 0.7648]"
2019-10-23 21:13:35,"[-2.7658, -2.9271, -1.4733, 1.9332, 4.1563]"
2019-10-24 02:21:11,"[0.0877, 0.0386, 0.5834, 0.1525, -0.611]"
2019-10-24 13:43:06,"[-0.3966, -0.552, 0.0213, 0.3616, 0.453]"
2019-10-24 21:57:20,"[-0.5012, -1.0081, -0.5684, 0.4392, 1.2495]"
2019-10-24 21:58:23,"[-0.2233, -0.2135, 0.3327, 0.1425, -0.158]"
2019-10-24 22:01:43,"[0.1785, -0.3518, -0.05, 0.0483, 0.1235]"
2019-10-24 22:03:38,"[-0.2066, -0.225, 0.1086, 0.1191, 0.1621]"
2019-10-24 22:04:27,"[-0.8881, -0.8025, -0.0678, 0.6869, 0.8215]"
2019-10-24 22:05:46,"[1.5198, 1.7823, 1.0164, -1.1546, -2.5486]"
2019-10-24 22:28:17,"[-0.5094, -0.6108, 0.0785, 0.37, 0.5181]"
2019-10-24 22:32:44,"[-0.6753, 0.4543, 0.954, 0.3292, -0.9083]"
2019-10-24 23:39:40,"[0.0653, 0.8426, 0.6871, -0.1299, -1.231]"
2019-10-25 16:07:30,"[-0.5787, -0.6769, 0.1438, 0.3972, 0.5046]"
2019-10-25 19:27:07,"[-2.2419, -1.217, 0.339, 1.6621, 0.9273]"
2019-10-25 19:34:11,"[-0.4469, -0.3454, 0.2673, 0.4183, -0.0252]"
2019-10-25 19:38:03,"[-1.0044, -0.2765, 0.3861, 0.6022, 0.0554]"
2019-10-25 20:01:42,"[0.0804, -0.8919, -0.4124, 0.1174, 0.9093]"
2019-10-25 20:10:44,"[0.3735, -0.0123, 0.234, -0.0682, -0.2662]"
2019-10-25 20:14:08,"[-0.1008, -0.8054, -0.2333, -0.0822, 0.9954]"
2019-10-25 21:05:58,"[1.3152, 0.9095, 0.4801, -0.7066, -1.6971]"
2019-10-25 21:23:39,"[-0.6856, -0.8031, -0.0737, 0.6081, 0.8039]"
2019-10-25 22:16:15,"[3.1931, 0.7108, -0.5854, -1.5881, -1.2021]"
2019-10-26 17:12:20,"[-2.2645, -2.2532, -0.7894, 1.3676, 3.2083]"
2019-10-26 17:18:45,"[-0.5435, -0.7471, -0.1102, 0.4659, 0.7096]"
2019-10-26 20:33:31,"[-0.9786, -1.0366, -0.042, 0.7846, 1.0996]"
2019-10-26 22:14:15,"[-0.1819, -0.2065, 0.3503, 0.3824, -0.2419]"
2019-10-27 21:07:44,"[-1.9195, -2.1222, -0.806, 1.4038, 2.6723]"
2019-10-27 22:24:16,"[-2.1856, -1.8082, 0.0695, 1.5252, 1.7327]"
2019-10-27 22:54:54,"[0.0666, -0.3748, -0.0077, 0.133, 0.2338]"
2019-10-28 02:37:15,"[-0.3448, -0.7431, -0.291, 0.3586, 0.8145]"
2019-10-28 15:49:23,"[-1.9851, -1.7865, -0.4076, 1.5992, 2.0315]"
2019-10-28 15:53:02,"[0.9482, 0.9841, 0.7695, -0.5251, -1.7219]"
2019-10-28 15:59:06,"[-1.6788, -1.7908, -0.4195, 1.2114, 2.0043]"
2019-10-28 16:02:39,"[0.0483, 0.0151, 0.0333, -0.1123, -0.0093]"
2019-10-28 16:11:18,"[-1.2026, -0.9481, 0.0721, 0.8981, 0.9503]"
2019-10-28 16:58:37,"[0.0238, 0.5379, 0.2836, -0.1097, -0.6499]"
2019-10-28 17:57:17,"[1.2576, 0.1925, -0.6987, -0.8024, 0.0388]"
2019-10-28 18:04:13,"[-0.3312, -0.5196, -0.0927, 0.4586, 0.3017]"
2019-10-28 18:09:19,"[0.1814, 0.1146, 0.1435, -0.0254, -0.4167]"
2019-10-28 18:10:47,"[0.3456, 0.5731, 0.5949, -0.3769, -0.9022]"
2019-10-28 18:46:09,"[0.5185, 1.221, 0.9636, -0.3535, -2.0303]"
2019-10-28 18:49:13,"[1.9259, 0.3093, -0.6566, -1.0768, -0.3342]"
2019-10-28 21:32:17,"[-0.8546, -0.6199, -0.6358, 0.557, 1.3414]"
2019-10-28 21:33:58,"[-0.9349, -1.1755, -0.5647, 0.6722, 1.5601]"
2019-10-28 21:37:57,"[1.7923, 1.3227, 0.5742, -0.9698, -2.158]"
2019-10-28 23:32:20,"[-0.7143, -0.2133, 0.4654, 0.4743, -0.1028]"
2019-10-29 21:31:28,"[-1.0952, -0.6573, 0.3551, 0.6403, 0.5321]"
2019-10-30 00:46:57,"[-1.1926, -0.6186, 0.4912, 0.7537, 0.3523]"
2019-10-30 00:55:09,"[-1.0483, -0.135, 0.7773, 0.6747, -0.2105]"
2019-10-30 01:15:44,"[0.4629, -0.4181, -0.4271, -0.0879, 0.3591]"
2019-10-30 01:55:52,"[-2.1675, -1.9409, -0.4312, 1.6176, 2.2195]"
2019-10-30 01:57:29,"[0.2466, -0.3696, -0.188, -0.1119, 0.3422]"
2019-10-30 01:59:27,"[-1.2464, -1.2569, -0.51, 0.913, 1.6933]"
2019-10-30 02:05:30,"[-1.2391, -1.1746, -0.2988, 0.8415, 1.4239]"
2019-10-30 02:06:54,"[-1.0841, -0.487, 0.4798, 0.8591, 0.1969]"
2019-10-30 09:14:31,"[-0.1545, -0.7063, 0.2052, 0.2673, 0.3438]"
2019-10-30 09:15:19,"[-0.7861, -1.3158, -0.3348, 0.6948, 1.3417]"
2019-10-30 09:16:34,"[0.3022, -0.51, -0.1706, -0.2866, 0.4954]"
2019-10-30 09:47:22,"[1.2839, 1.1043, 0.3236, -1.0283, -1.3341]"
2019-10-30 17:39:54,"[-2.2667, -2.2439, -0.3281, 1.6563, 2.5257]"
2019-10-30 17:59:49,"[-2.2657, -2.4559, -0.6643, 1.6744, 2.9291]"
2019-10-30 21:56:18,"[-1.3478, -1.5523, -0.6489, 1.0098, 1.9063]"
2019-10-31 16:26:02,"[-1.4979, -0.308, 1.2143, 1.0994, -0.5034]"
2019-10-31 16:29:07,"[1.775, 1.1545, 0.6056, -1.012, -1.9217]"
2019-11-01 02:34:49,"[-1.0793, -1.6112, -0.5556, 0.91, 1.8134]"
2019-11-01 14:32:37,"[-0.6002, -0.0925, 0.2581, 0.336, -0.2128]"
2019-11-04 21:59:28,"[-2.3036, -2.1384, -0.6563, 1.7699, 2.6454]"
2019-11-04 22:03:08,"[-2.0299, -1.9642, -0.4261, 1.3787, 2.4986]"
2019-11-04 22:14:24,"[-0.3875, 0.3436, 0.4722, 0.2928, -0.6755]"
2019-11-04 23:26:20,"[-0.3617, 0.5008, 0.6947, 0.2979, -0.9952]"
2019-11-05 01:20:03,"[-0.0503, 0.3048, 0.6458, 0.0148, -0.7995]"
2019-11-05 15:50:23,"[-0.0837, -0.4972, -0.0459, 0.1642, 0.3301]"
2019-11-05 17:20:50,"[-0.7458, -0.6416, -0.1677, 0.4242, 0.8089]"
2019-11-05 19:07:35,"[-0.4544, 0.7509, 1.0785, 0.2273, -1.3089]"
2019-11-05 19:10:57,"[-1.7935, -1.4411, -0.1475, 1.3045, 1.572]"
2019-11-06 15:40:02,"[1.8827, 0.5482, -0.1717, -0.8757, -1.0437]"
2019-11-06 16:08:24,"[-0.3585, -0.7139, -0.2652, 0.193, 0.8375]"
2019-11-06 16:09:36,"[0.7257, 0.5723, 0.5004, -0.3631, -1.1897]"
2019-11-06 16:10:11,"[0.2829, -0.4426, -0.1071, -0.1774, 0.319]"
2019-11-06 16:10:32,"[0.2204, -0.2268, -0.1265, -0.0537, 0.0603]"
2019-11-06 16:15:32,"[-0.109, -0.9131, -0.432, 0.2634, 0.9124]"
2019-11-06 16:31:02,"[-0.1649, 0.0991, 0.5233, 0.1646, -0.4175]"
2019-11-06 17:34:40,"[0.0568, -0.5669, -0.0958, 0.0079, 0.4811]"
2019-11-06 17:36:24,"[-0.5809, -0.6583, 0.1008, 0.4418, 0.5284]"
2019-11-07 19:42:09,"[-0.798, -1.2022, -0.3956, 0.7081, 1.2895]"
2019-11-07 20:47:44,"[-0.354, -1.122, -0.3541, 0.3235, 1.2315]"
2019-11-07 20:47:58,"[-0.9564, -0.8877, -0.1542, 0.6483, 1.0327]"
2019-11-07 20:52:51,"[-0.3583, -0.0961, 0.1207, 0.2586, -0.1569]"
2019-11-07 20:57:54,"[-0.8733, -0.5738, 0.0736, 0.6096, 0.4936]"
2019-11-07 21:01:35,"[-0.7112, -0.4437, -0.0549, 0.4827, 0.5212]"
2019-11-07 21:03:50,"[-0.688, -0.3219, 0.0674, 0.3809, 0.3954]"
2019-11-07 21:07:05,"[-1.1952, -0.8438, 0.0788, 0.813, 0.7081]"
2019-11-07 21:15:16,"[-1.1543, -1.14, -0.4013, 0.86, 1.3285]"
2019-11-07 21:16:09,"[0.2083, 0.0563, 0.1406, -0.0168, -0.2936]"
2019-11-07 21:17:43,"[-0.9527, -0.712, -0.1898, 0.6446, 0.8328]"
2019-11-08 00:10:42,"[1.2973, 1.0252, 0.1941, -0.839, -1.3217]"
2019-11-08 00:14:14,"[-2.0408, -1.3332, -0.1332, 1.5507, 1.4161]"
2019-11-08 00:14:46,"[-0.2921, -0.3511, 0.007, 0.2314, 0.1857]"
2019-11-08 00:41:31,"[-1.9775, -0.2837, 0.8677, 1.3408, -0.1854]"
2019-11-08 00:52:47,"[-0.8666, -0.1514, 0.2648, 0.6287, -0.0561]"
2019-11-08 01:06:04,"[-1.7868, -1.0043, 0.3166, 1.199, 0.8155]"
2019-11-08 03:37:26,"[-0.1354, -0.4985, -0.0114, 0.1826, 0.3695]"
2019-11-08 03:53:10,"[0.8213, 0.1062, -0.1728, -0.5536, -0.2162]"
2019-11-08 07:24:26,"[0.5916, -0.3793, -0.1777, -0.183, 0.2409]"
2019-11-09 08:31:58,"[0.4809, -0.1193, -0.1749, -0.2518, 0.0059]"
2019-11-09 19:18:25,"[2.1478, 1.1116, -0.0359, -1.329, -1.491]"
2019-11-10 00:40:18,"[-0.2352, -0.2258, -0.3507, 0.2802, 0.3746]"
2019-11-10 01:11:08,"[-0.1821, -0.7431, -0.4735, 0.1804, 0.8495]"
2019-11-10 15:34:58,"[0.6981, -0.0676, -0.1342, -0.4208, -0.0912]"
2019-11-10 15:44:23,"[0.2089, -0.5941, -0.2876, -0.0746, 0.5788]"
2019-11-11 00:01:13,"[0.2581, -0.1454, 0.0759, -0.005, -0.1223]"
2019-11-12 18:16:39,"[0.0895, -1.013, -0.5307, 0.1252, 1.0925]"
2019-11-12 21:22:12,"[-0.6681, -0.9431, 0.1214, 0.5308, 0.7588]"
2019-11-12 21:58:04,"[-2.0417, -1.5965, -0.3427, 1.4037, 2.0366]"
2019-11-13 02:36:20,"[-1.1103, -1.5455, -0.605, 0.7752, 2.1688]"
2019-11-13 02:41:00,"[-0.9481, -1.0434, -0.1809, 0.6161, 1.0966]"
